,team1,team2,toss_decision,toss_winner,city,venue,season,win_by_runs,win_by_wickets,umpire1,winner,avgTeam1,avgTeam2,avgWckTeam1,avgWckTeam2,team1_win,team1_toss_win,team1_bat,avgTeam1_runs_greater,avgTeam1_wickets_greater
148,2,9,0,2,0.696969696969697,0.1951219512195122,2010,0,8,0.7692307692307693,9,0.6685393258426966,0.7078651685393258,0.5,0.8333333333333333,0.0,1.0,1,0.0,0.0
149,7,3,0,7,0.30303030303030304,0.21951219512195122,2010,37,0,0.16923076923076924,7,0.7528089887640449,0.7584269662921348,1.0,0.6666666666666666,1.0,1.0,1,0.0,1.0
150,6,4,0,6,0.7878787878787878,0.975609756097561,2010,2,0,0.35384615384615387,6,0.6460674157303371,0.797752808988764,1.0,1.0,1.0,1.0,1,0.0,0.0
151,5,1,0,5,0.24242424242424243,0.4878048780487805,2010,24,0,0.7692307692307693,5,0.8314606741573034,0.7584269662921348,1.0,0.8333333333333333,1.0,1.0,1,1.0,1.0
152,9,6,0,9,0.5454545454545454,0.7804878048780488,2010,0,9,0.8,6,0.7078651685393258,0.6460674157303371,0.8333333333333333,1.0,0.0,1.0,1,1.0,0.0
153,2,7,0,2,0.696969696969697,0.1951219512195122,2010,14,0,0.18461538461538463,2,0.6685393258426966,0.7528089887640449,0.5,1.0,1.0,1.0,1,0.0,0.0
154,3,4,1,4,0.06060606060606061,0.41463414634146345,2010,0,7,0.7692307692307693,4,0.7584269662921348,0.797752808988764,0.6666666666666666,1.0,0.0,0.0,0,0.0,0.0
155,1,9,0,1,0.21212121212121213,0.6585365853658537,2010,0,6,0.5076923076923077,9,0.7584269662921348,0.7078651685393258,0.8333333333333333,0.8333333333333333,0.0,1.0,1,1.0,0.0
156,5,4,0,5,0.7878787878787878,0.975609756097561,2010,0,6,0.35384615384615387,4,0.8314606741573034,0.797752808988764,1.0,1.0,0.0,1.0,1,1.0,0.0
157,2,3,1,3,0.06060606060606061,0.41463414634146345,2010,0,7,0.4461538461538462,3,0.6685393258426966,0.7584269662921348,0.5,0.6666666666666666,0.0,0.0,0,0.0,0.0
158,7,9,0,7,0.30303030303030304,0.21951219512195122,2010,0,7,0.16923076923076924,9,0.7528089887640449,0.7078651685393258,1.0,0.8333333333333333,0.0,1.0,1,1.0,1.0
159,1,6,1,6,0.5454545454545454,0.7804878048780488,2010,37,0,0.2153846153846154,1,0.7584269662921348,0.6460674157303371,0.8333333333333333,1.0,1.0,0.0,0,1.0,0.0
160,4,3,1,3,0.7878787878787878,0.975609756097561,2010,13,0,0.6923076923076923,4,0.797752808988764,0.7584269662921348,1.0,0.6666666666666666,1.0,0.0,0,1.0,1.0
161,1,7,0,1,0.7575757575757576,0.04878048780487805,2010,39,0,0.7692307692307693,1,0.7584269662921348,0.7528089887640449,0.8333333333333333,1.0,1.0,1.0,1,1.0,0.0
162,2,5,0,2,0.24242424242424243,0.4878048780487805,2010,0,9,0.8923076923076924,5,0.6685393258426966,0.8314606741573034,0.5,1.0,0.0,1.0,1,0.0,0.0
163,6,3,0,6,0.5454545454545454,0.7804878048780488,2010,0,5,0.2153846153846154,3,0.6460674157303371,0.7584269662921348,1.0,0.6666666666666666,0.0,1.0,1,0.0,1.0
164,5,7,0,5,0.24242424242424243,0.4878048780487805,2010,0,6,0.35384615384615387,7,0.8314606741573034,0.7528089887640449,1.0,1.0,0.0,1.0,1,1.0,0.0
165,9,4,1,4,0.33333333333333337,0.29268292682926833,2010,0,5,0.5076923076923077,4,0.7078651685393258,0.797752808988764,0.8333333333333333,1.0,0.0,0.0,0,0.0,0.0
166,1,3,1,3,0.06060606060606061,0.41463414634146345,2010,57,0,0.35384615384615387,1,0.7584269662921348,0.7584269662921348,0.8333333333333333,0.6666666666666666,1.0,0.0,0,0.0,1.0
167,6,2,0,6,0.696969696969697,0.1951219512195122,2010,0,8,0.18461538461538463,2,0.6460674157303371,0.6685393258426966,1.0,0.5,0.0,1.0,1,0.0,1.0
168,9,5,1,5,0.33333333333333337,0.29268292682926833,2010,0,6,0.16923076923076924,5,0.7078651685393258,0.8314606741573034,0.8333333333333333,1.0,0.0,0.0,0,0.0,0.0
169,4,7,0,4,0.30303030303030304,0.21951219512195122,2010,11,0,0.2153846153846154,4,0.797752808988764,0.7528089887640449,1.0,1.0,1.0,1.0,1,1.0,0.0
170,1,2,0,1,0.696969696969697,0.1951219512195122,2010,0,9,0.18461538461538463,2,0.7584269662921348,0.6685393258426966,0.8333333333333333,0.5,0.0,1.0,1,1.0,1.0
171,1,3,0,1,0.7575757575757576,0.12195121951219512,2010,35,0,0.2153846153846154,1,0.7584269662921348,0.7584269662921348,0.8333333333333333,0.6666666666666666,1.0,1.0,1,0.0,1.0
172,5,4,0,5,0.7575757575757576,0.12195121951219512,2010,38,0,0.2153846153846154,5,0.8314606741573034,0.797752808988764,1.0,1.0,1.0,1.0,1,1.0,0.0
173,4,3,0,4,0.7575757575757576,0.12195121951219512,2010,0,9,0.6923076923076923,3,0.797752808988764,0.7584269662921348,1.0,0.6666666666666666,0.0,1.0,1,1.0,1.0
174,5,1,0,5,0.7575757575757576,0.12195121951219512,2010,22,0,0.6923076923076923,5,0.8314606741573034,0.7584269662921348,1.0,0.8333333333333333,1.0,1.0,1,1.0,1.0
175,5,2,0,5,0.24242424242424243,0.4878048780487805,2011,2,0,0.2153846153846154,5,0.8033707865168539,0.7921348314606741,0.8333333333333333,0.6666666666666666,1.0,1.0,1,1.0,1.0
176,4,6,1,6,0.48484848484848486,0.6829268292682927,2011,0,8,0.6923076923076923,6,0.7865168539325842,0.8314606741573034,0.8333333333333333,0.6666666666666666,0.0,0.0,0,0.0,1.0
177,12,3,0,12,0.6666666666666667,0.5365853658536586,2011,0,6,0.35384615384615387,3,0.8426966292134831,0.797752808988764,0.0,0.8333333333333333,0.0,1.0,1,1.0,0.0
178,7,1,0,7,0.30303030303030304,0.21951219512195122,2011,0,8,0.06153846153846154,1,0.8089887640449438,0.8932584269662921,0.8333333333333333,0.8333333333333333,0.0,1.0,1,0.0,0.0
179,9,13,0,9,0.7575757575757576,0.12195121951219512,2011,0,7,0.2153846153846154,13,0.8089887640449438,0.6123595505617977,0.6666666666666666,0.0,0.0,1.0,1,1.0,1.0
180,2,4,0,2,0.696969696969697,0.1951219512195122,2011,9,0,0.6923076923076923,2,0.7921348314606741,0.7865168539325842,0.6666666666666666,0.8333333333333333,1.0,1.0,1,1.0,0.0
181,7,6,0,7,0.5454545454545454,0.7804878048780488,2011,0,6,0.1076923076923077,6,0.8089887640449438,0.8314606741573034,0.8333333333333333,0.6666666666666666,0.0,1.0,1,0.0,1.0
182,3,1,1,1,0.06060606060606061,0.41463414634146345,2011,0,9,0.35384615384615387,1,0.797752808988764,0.8932584269662921,0.8333333333333333,0.8333333333333333,0.0,0.0,0,0.0,0.0
183,5,9,1,9,0.21212121212121213,0.6585365853658537,2011,0,6,0.15384615384615385,9,0.8033707865168539,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0.0,0,0.0,1.0
184,12,13,0,12,0.7575757575757576,0.12195121951219512,2011,0,4,0.7692307692307693,13,0.8426966292134831,0.6123595505617977,0.0,0.0,0.0,1.0,1,1.0,0.0
185,4,3,1,3,0.48484848484848486,0.6829268292682927,2011,33,0,0.6923076923076923,4,0.7865168539325842,0.797752808988764,0.8333333333333333,0.8333333333333333,1.0,0.0,0,0.0,0.0
186,6,2,1,2,0.5454545454545454,0.7804878048780488,2011,0,9,0.1076923076923077,2,0.8314606741573034,0.7921348314606741,0.6666666666666666,0.6666666666666666,0.0,0.0,0,1.0,0.0
187,1,12,1,12,0.7575757575757576,1.0,2011,0,8,0.2153846153846154,12,0.8932584269662921,0.8426966292134831,0.8333333333333333,0.0,0.0,0.0,0,1.0,1.0
188,5,3,0,5,0.24242424242424243,0.4878048780487805,2011,21,0,0.35384615384615387,5,0.8033707865168539,0.797752808988764,0.8333333333333333,0.8333333333333333,1.0,1.0,1,1.0,0.0
189,4,9,1,9,0.48484848484848486,0.6829268292682927,2011,0,8,0.6923076923076923,9,0.7865168539325842,0.8089887640449438,0.8333333333333333,0.6666666666666666,0.0,0.0,0,0.0,1.0
190,13,7,1,7,0.7575757575757576,0.12195121951219512,2011,0,3,0.15384615384615385,7,0.6123595505617977,0.8089887640449438,0.0,0.8333333333333333,0.0,0.0,0,0.0,0.0
191,6,2,1,2,0.696969696969697,0.1951219512195122,2011,0,8,0.1076923076923077,2,0.8314606741573034,0.7921348314606741,0.6666666666666666,0.6666666666666666,0.0,0.0,0,1.0,0.0
192,5,12,1,12,0.6666666666666667,0.5365853658536586,2011,0,7,0.4461538461538462,12,0.8033707865168539,0.8426966292134831,0.8333333333333333,0.0,0.0,0.0,0,0.0,1.0
193,4,7,0,4,0.30303030303030304,0.21951219512195122,2011,16,0,0.6461538461538462,4,0.7865168539325842,0.8089887640449438,0.8333333333333333,0.8333333333333333,1.0,1.0,1,0.0,0.0
194,13,1,0,13,0.7575757575757576,1.0,2011,0,7,0.15384615384615385,1,0.6123595505617977,0.8932584269662921,0.0,0.8333333333333333,0.0,1.0,1,0.0,0.0
195,12,2,1,2,0.696969696969697,0.1951219512195122,2011,6,0,0.1076923076923077,12,0.8426966292134831,0.7921348314606741,0.0,0.6666666666666666,1.0,0.0,0,1.0,0.0
196,9,6,1,6,0.21212121212121213,0.6585365853658537,2011,48,0,0.7692307692307693,9,0.8089887640449438,0.8314606741573034,0.6666666666666666,0.6666666666666666,1.0,0.0,0,0.0,0.0
197,1,5,1,5,0.7575757575757576,1.0,2011,8,0,0.15384615384615385,1,0.8932584269662921,0.8033707865168539,0.8333333333333333,0.8333333333333333,1.0,0.0,0,1.0,0.0
198,2,3,1,3,0.696969696969697,0.1951219512195122,2011,0,9,0.8923076923076924,3,0.7921348314606741,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0.0,0,0.0,0.0
199,7,9,1,9,0.30303030303030304,0.21951219512195122,2011,29,0,0.7692307692307693,7,0.8089887640449438,0.8089887640449438,0.8333333333333333,0.6666666666666666,1.0,0.0,0,0.0,1.0
200,1,4,1,4,0.48484848484848486,0.6829268292682927,2011,37,0,0.35384615384615387,1,0.8932584269662921,0.7865168539325842,0.8333333333333333,0.8333333333333333,1.0,0.0,0,1.0,0.0
201,12,6,1,6,0.5454545454545454,0.7804878048780488,2011,0,8,0.2153846153846154,6,0.8426966292134831,0.8314606741573034,0.0,0.6666666666666666,0.0,0.0,0,1.0,0.0
202,5,13,1,13,0.24242424242424243,0.4878048780487805,2011,25,0,0.1076923076923077,5,0.8033707865168539,0.6123595505617977,0.8333333333333333,0.0,1.0,0.0,0,1.0,1.0
203,7,3,1,3,0.30303030303030304,0.21951219512195122,2011,0,3,0.7692307692307693,3,0.8089887640449438,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0.0,0,1.0,0.0
204,13,5,0,13,0.7575757575757576,0.12195121951219512,2011,0,8,0.15384615384615385,5,0.6123595505617977,0.8033707865168539,0.0,0.8333333333333333,0.0,1.0,1,0.0,0.0
205,4,12,1,12,0.6666666666666667,0.5365853658536586,2011,55,0,0.35384615384615387,4,0.7865168539325842,0.8426966292134831,0.8333333333333333,0.0,1.0,0.0,0,0.0,1.0
206,2,7,1,7,0.30303030303030304,0.21951219512195122,2011,17,0,0.6461538461538462,2,0.7921348314606741,0.8089887640449438,0.6666666666666666,0.8333333333333333,1.0,0.0,0,0.0,0.0
207,1,6,1,6,0.5454545454545454,0.7804878048780488,2011,0,7,0.15384615384615385,6,0.8932584269662921,0.8314606741573034,0.8333333333333333,0.6666666666666666,0.0,0.0,0,1.0,1.0
208,3,13,1,13,0.06060606060606061,0.41463414634146345,2011,26,0,0.1076923076923077,3,0.797752808988764,0.6123595505617977,0.8333333333333333,0.0,1.0,0.0,0,1.0,1.0
209,7,12,0,7,0.6666666666666667,0.5365853658536586,2011,38,0,0.35384615384615387,7,0.8089887640449438,0.8426966292134831,0.8333333333333333,0.0,1.0,1.0,1,0.0,1.0
210,9,2,1,2,0.696969696969697,0.1951219512195122,2011,0,8,0.06153846153846154,2,0.8089887640449438,0.7921348314606741,0.6666666666666666,0.6666666666666666,0.0,0.0,0,1.0,0.0
211,13,6,1,6,0.5454545454545454,0.7804878048780488,2011,0,6,0.8615384615384616,6,0.6123595505617977,0.8314606741573034,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.0
212,5,4,0,5,0.24242424242424243,0.4878048780487805,2011,19,0,0.1076923076923077,5,0.8033707865168539,0.7865168539325842,0.8333333333333333,0.8333333333333333,1.0,1.0,1,1.0,0.0
213,1,9,1,9,0.7575757575757576,1.0,2011,23,0,0.35384615384615387,1,0.8932584269662921,0.8089887640449438,0.8333333333333333,0.6666666666666666,1.0,0.0,0,1.0,1.0
214,7,12,1,12,0.30303030303030304,0.21951219512195122,2011,0,7,0.15384615384615385,12,0.8089887640449438,0.8426966292134831,0.8333333333333333,0.0,0.0,0.0,0,0.0,1.0
215,2,4,1,4,0.48484848484848486,0.6829268292682927,2011,20,0,0.7692307692307693,2,0.7921348314606741,0.7865168539325842,0.6666666666666666,0.8333333333333333,1.0,0.0,0,1.0,0.0
216,6,5,0,6,0.24242424242424243,0.4878048780487805,2011,0,8,0.8923076923076924,5,0.8314606741573034,0.8033707865168539,0.6666666666666666,0.8333333333333333,0.0,1.0,1,1.0,0.0
217,1,13,1,13,0.7575757575757576,0.12195121951219512,2011,21,0,0.35384615384615387,1,0.8932584269662921,0.6123595505617977,0.8333333333333333,0.0,1.0,0.0,0,1.0,1.0
218,12,2,1,2,0.6666666666666667,0.5365853658536586,2011,17,0,0.8,12,0.8426966292134831,0.7921348314606741,0.0,0.6666666666666666,1.0,0.0,0,1.0,0.0
219,4,7,1,7,0.48484848484848486,0.6829268292682927,2011,0,4,0.15384615384615385,7,0.7865168539325842,0.8089887640449438,0.8333333333333333,0.8333333333333333,0.0,0.0,0,0.0,0.0
220,3,9,1,9,0.06060606060606061,0.41463414634146345,2011,85,0,0.1076923076923077,3,0.797752808988764,0.8089887640449438,0.8333333333333333,0.6666666666666666,1.0,0.0,0,0.0,1.0
221,5,2,0,5,0.696969696969697,0.1951219512195122,2011,10,0,0.15384615384615385,2,0.8033707865168539,0.7921348314606741,0.8333333333333333,0.6666666666666666,0.0,1.0,1,1.0,1.0
222,1,7,1,7,0.7575757575757576,1.0,2011,32,0,0.4461538461538462,1,0.8932584269662921,0.8089887640449438,0.8333333333333333,0.8333333333333333,1.0,0.0,0,1.0,0.0
223,12,3,0,12,0.06060606060606061,0.41463414634146345,2011,0,9,0.1076923076923077,3,0.8426966292134831,0.797752808988764,0.0,0.8333333333333333,0.0,1.0,1,1.0,0.0
224,9,13,0,9,0.21212121212121213,0.6585365853658537,2011,0,5,0.8615384615384616,13,0.8089887640449438,0.6123595505617977,0.6666666666666666,0.0,0.0,1.0,1,1.0,1.0
225,5,6,1,6,0.5454545454545454,0.7804878048780488,2011,63,0,0.4461538461538462,5,0.8033707865168539,0.8314606741573034,0.8333333333333333,0.6666666666666666,1.0,0.0,0,0.0,1.0
226,4,13,0,4,0.48484848484848486,0.6829268292682927,2011,0,6,0.15384615384615385,13,0.7865168539325842,0.6123595505617977,0.8333333333333333,0.0,0.0,1.0,1,1.0,1.0
227,9,1,1,1,0.21212121212121213,0.6585365853658537,2011,76,0,0.8615384615384616,9,0.8089887640449438,0.8932584269662921,0.6666666666666666,0.8333333333333333,1.0,0.0,0,0.0,0.0
228,6,3,1,3,0.5454545454545454,0.7804878048780488,2011,0,9,0.35384615384615387,3,0.8314606741573034,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0.0,0,1.0,0.0
229,5,7,0,5,0.24242424242424243,0.4878048780487805,2011,18,0,0.06153846153846154,5,0.8033707865168539,0.8089887640449438,0.8333333333333333,0.8333333333333333,1.0,1.0,1,0.0,0.0
230,12,9,1,9,0.5151515151515151,0.3170731707317073,2011,0,6,0.7692307692307693,9,0.8426966292134831,0.8089887640449438,0.0,0.6666666666666666,0.0,0.0,0,1.0,0.0
231,2,3,1,3,0.06060606060606061,0.41463414634146345,2011,0,4,0.6923076923076923,3,0.7921348314606741,0.797752808988764,0.6666666666666666,0.8333333333333333,0.0,0.0,0,0.0,0.0
232,4,1,0,4,0.7575757575757576,1.0,2011,10,0,0.8,4,0.7865168539325842,0.8932584269662921,0.8333333333333333,0.8333333333333333,1.0,1.0,1,0.0,0.0
233,9,7,1,7,0.33333333333333337,0.29268292682926833,2011,29,0,0.15384615384615385,9,0.8089887640449438,0.8089887640449438,0.6666666666666666,0.8333333333333333,1.0,0.0,0,0.0,0.0
234,6,12,1,12,0.5151515151515151,0.3170731707317073,2011,0,8,0.6461538461538462,12,0.8314606741573034,0.8426966292134831,0.6666666666666666,0.0,0.0,0.0,0,0.0,1.0
235,13,4,1,4,0.7575757575757576,0.12195121951219512,2011,0,6,0.8,4,0.6123595505617977,0.7865168539325842,0.0,0.8333333333333333,0.0,0.0,0,0.0,0.0
236,9,3,0,9,0.33333333333333337,0.29268292682926833,2011,111,0,0.15384615384615385,9,0.8089887640449438,0.797752808988764,0.6666666666666666,0.8333333333333333,1.0,1.0,1,1.0,0.0
237,5,12,0,5,0.24242424242424243,0.4878048780487805,2011,11,0,0.35384615384615387,5,0.8033707865168539,0.8426966292134831,0.8333333333333333,0.0,1.0,1.0,1,0.0,1.0
238,13,2,1,2,0.7575757575757576,0.12195121951219512,2011,0,7,0.8,2,0.6123595505617977,0.7921348314606741,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.0
239,1,6,0,1,0.7575757575757576,1.0,2011,0,10,0.6923076923076923,6,0.8932584269662921,0.8314606741573034,0.8333333333333333,0.6666666666666666,0.0,1.0,1,1.0,1.0
240,4,9,1,9,0.33333333333333337,0.29268292682926833,2011,82,0,0.15384615384615385,4,0.7865168539325842,0.8089887640449438,0.8333333333333333,0.6666666666666666,1.0,0.0,0,0.0,1.0
241,7,13,0,7,0.30303030303030304,0.21951219512195122,2011,0,0,0.8923076923076924,14,0.8089887640449438,0.6123595505617977,0.8333333333333333,0.0,0.0,1.0,1,1.0,1.0
242,5,3,1,3,0.06060606060606061,0.41463414634146345,2011,0,8,0.4461538461538462,3,0.8033707865168539,0.797752808988764,0.8333333333333333,0.8333333333333333,0.0,0.0,0,1.0,0.0
243,2,1,1,1,0.696969696969697,0.1951219512195122,2011,0,5,0.8615384615384616,1,0.7921348314606741,0.8932584269662921,0.6666666666666666,0.8333333333333333,0.0,0.0,0,0.0,0.0
244,3,5,1,5,0.7575757575757576,1.0,2011,0,6,0.15384615384615385,5,0.797752808988764,0.8033707865168539,0.8333333333333333,0.8333333333333333,0.0,0.0,0,0.0,0.0
245,2,1,1,1,0.7575757575757576,1.0,2011,0,4,0.15384615384615385,1,0.7921348314606741,0.8932584269662921,0.6666666666666666,0.8333333333333333,0.0,0.0,0,0.0,0.0
246,3,1,1,1,0.24242424242424243,0.4878048780487805,2011,43,0,0.15384615384615385,3,0.797752808988764,0.8932584269662921,0.8333333333333333,0.8333333333333333,1.0,0.0,0,0.0,0.0
247,5,3,0,5,0.24242424242424243,0.4878048780487805,2011,58,0,0.15384615384615385,5,0.8033707865168539,0.797752808988764,0.8333333333333333,0.8333333333333333,1.0,1.0,1,1.0,0.0
248,5,1,1,1,0.24242424242424243,0.4878048780487805,2012,0,8,0.4,1,0.8595505617977528,0.747191011235955,0.8333333333333333,0.8333333333333333,0.0,0.0,0,1.0,0.0
249,2,7,1,7,0.696969696969697,0.1951219512195122,2012,0,8,0.7692307692307693,7,0.7134831460674157,0.7752808988764045,0.8333333333333333,0.6666666666666666,0.0,0.0,0,0.0,1.0
250,13,1,1,1,0.7575757575757576,1.0,2012,28,0,0.046153846153846156,13,0.7191011235955056,0.747191011235955,0.8333333333333333,0.8333333333333333,1.0,0.0,0,0.0,0.0
251,6,9,1,9,0.5454545454545454,0.7804878048780488,2012,31,0,0.16923076923076924,6,0.6910112359550562,0.8314606741573034,0.6666666666666666,0.8333333333333333,1.0,0.0,0,0.0,0.0
252,3,7,1,7,0.06060606060606061,0.41463414634146345,2012,20,0,0.7692307692307693,3,0.8146067415730337,0.7752808988764045,0.8333333333333333,0.6666666666666666,1.0,0.0,0,1.0,1.0
253,5,4,1,4,1.0,0.14634146341463417,2012,74,0,0.4,5,0.8595505617977528,0.8146067415730337,0.8333333333333333,0.8333333333333333,1.0,0.0,0,1.0,0.0
254,6,2,1,2,0.5454545454545454,0.7804878048780488,2012,22,0,0.16923076923076924,6,0.6910112359550562,0.7134831460674157,0.6666666666666666,0.8333333333333333,1.0,0.0,0,0.0,0.0
255,13,9,0,13,0.8484848484848485,0.926829268292683,2012,22,0,0.7846153846153847,13,0.7191011235955056,0.8314606741573034,0.8333333333333333,0.8333333333333333,1.0,1.0,1,0.0,0.0
256,4,1,0,4,1.0,0.14634146341463417,2012,0,5,0.046153846153846156,1,0.8146067415730337,0.747191011235955,0.8333333333333333,0.8333333333333333,0.0,1.0,1,1.0,0.0
257,2,3,1,3,0.06060606060606061,0.41463414634146345,2012,42,0,0.8,2,0.7134831460674157,0.8146067415730337,0.8333333333333333,0.8333333333333333,1.0,0.0,0,0.0,0.0
258,5,7,1,7,0.30303030303030304,0.21951219512195122,2012,0,8,0.15384615384615385,7,0.8595505617977528,0.7752808988764045,0.8333333333333333,0.6666666666666666,0.0,0.0,0,1.0,1.0
259,1,6,1,6,0.7575757575757576,1.0,2012,27,0,0.1076923076923077,1,0.747191011235955,0.6910112359550562,0.8333333333333333,0.6666666666666666,1.0,0.0,0,1.0,1.0
260,3,5,0,3,0.24242424242424243,0.4878048780487805,2012,0,5,0.35384615384615387,5,0.8146067415730337,0.8595505617977528,0.8333333333333333,0.8333333333333333,0.0,1.0,1,0.0,0.0
261,13,9,1,9,0.21212121212121213,0.6585365853658537,2012,0,7,0.9384615384615385,9,0.7191011235955056,0.8314606741573034,0.8333333333333333,0.8333333333333333,0.0,0.0,0,0.0,0.0
262,6,2,0,6,0.696969696969697,0.1951219512195122,2012,0,5,0.15384615384615385,2,0.6910112359550562,0.7134831460674157,0.6666666666666666,0.8333333333333333,0.0,1.0,1,0.0,0.0
263,4,7,0,4,0.30303030303030304,0.21951219512195122,2012,0,5,0.16923076923076924,7,0.8146067415730337,0.7752808988764045,0.8333333333333333,0.6666666666666666,0.0,1.0,1,1.0,1.0
264,5,13,0,5,0.8484848484848485,0.926829268292683,2012,0,7,0.1076923076923077,13,0.8595505617977528,0.7191011235955056,0.8333333333333333,0.8333333333333333,0.0,1.0,1,1.0,0.0
265,9,2,1,2,0.696969696969697,0.1951219512195122,2012,2,0,0.15384615384615385,9,0.8314606741573034,0.7134831460674157,0.8333333333333333,0.8333333333333333,1.0,0.0,0,1.0,0.0
266,6,3,0,6,0.06060606060606061,0.41463414634146345,2012,59,0,0.4,6,0.6910112359550562,0.8146067415730337,0.6666666666666666,0.8333333333333333,1.0,1.0,1,0.0,0.0
267,1,7,1,7,0.7575757575757576,1.0,2012,0,7,0.16923076923076924,7,0.747191011235955,0.7752808988764045,0.8333333333333333,0.6666666666666666,0.0,0.0,0,0.0,1.0
268,4,6,0,4,0.5454545454545454,0.7804878048780488,2012,0,5,0.1076923076923077,6,0.8146067415730337,0.6910112359550562,0.8333333333333333,0.6666666666666666,0.0,1.0,1,1.0,1.0
269,13,3,0,13,0.06060606060606061,0.41463414634146345,2012,0,6,0.7692307692307693,3,0.7191011235955056,0.8146067415730337,0.8333333333333333,0.8333333333333333,0.0,1.0,1,0.0,0.0
270,9,2,0,9,0.21212121212121213,0.6585365853658537,2012,0,8,0.4,2,0.8314606741573034,0.7134831460674157,0.8333333333333333,0.8333333333333333,0.0,1.0,1,1.0,0.0
271,4,7,0,4,0.48484848484848486,0.6829268292682927,2012,0,9,0.4,7,0.8146067415730337,0.7752808988764045,0.8333333333333333,0.6666666666666666,0.0,1.0,1,1.0,1.0
272,5,13,1,13,0.24242424242424243,0.4878048780487805,2012,13,0,0.15384615384615385,5,0.8595505617977528,0.7191011235955056,0.8333333333333333,0.8333333333333333,1.0,0.0,0,1.0,0.0
273,9,3,1,3,0.21212121212121213,0.6585365853658537,2012,0,5,0.8,3,0.8314606741573034,0.8146067415730337,0.8333333333333333,0.8333333333333333,0.0,0.0,0,1.0,0.0
274,6,5,0,6,0.24242424242424243,0.4878048780487805,2012,0,7,0.1076923076923077,5,0.6910112359550562,0.8595505617977528,0.6666666666666666,0.8333333333333333,0.0,1.0,1,0.0,0.0
275,13,7,1,7,0.30303030303030304,0.21951219512195122,2012,20,0,0.15384615384615385,13,0.7191011235955056,0.7752808988764045,0.8333333333333333,0.6666666666666666,1.0,0.0,0,0.0,1.0
276,1,9,0,1,0.7575757575757576,1.0,2012,0,6,0.8,9,0.747191011235955,0.8314606741573034,0.8333333333333333,0.8333333333333333,0.0,1.0,1,0.0,0.0
277,4,2,1,2,0.2727272727272727,0.024390243902439025,2012,0,5,0.16923076923076924,2,0.8146067415730337,0.7134831460674157,0.8333333333333333,0.8333333333333333,0.0,0.0,0,1.0,0.0
278,3,6,1,6,0.5454545454545454,0.7804878048780488,2012,46,0,0.15384615384615385,3,0.8146067415730337,0.6910112359550562,0.8333333333333333,0.6666666666666666,1.0,0.0,0,1.0,1.0
279,13,7,0,13,0.8484848484848485,0.926829268292683,2012,0,8,0.8,7,0.7191011235955056,0.7752808988764045,0.8333333333333333,0.6666666666666666,0.0,1.0,1,0.0,1.0
280,9,1,0,9,0.21212121212121213,0.6585365853658537,2012,0,4,0.1076923076923077,1,0.8314606741573034,0.747191011235955,0.8333333333333333,0.8333333333333333,0.0,1.0,1,1.0,0.0
281,4,13,0,4,0.8484848484848485,0.926829268292683,2012,18,0,0.8,4,0.8146067415730337,0.7191011235955056,0.8333333333333333,0.8333333333333333,1.0,1.0,1,1.0,0.0
282,7,1,1,1,0.30303030303030304,0.21951219512195122,2012,37,0,0.1076923076923077,7,0.7752808988764045,0.747191011235955,0.6666666666666666,0.8333333333333333,1.0,0.0,0,1.0,0.0
283,9,5,0,9,0.24242424242424243,0.4878048780487805,2012,7,0,0.16923076923076924,9,0.8314606741573034,0.8595505617977528,0.8333333333333333,0.8333333333333333,1.0,1.0,1,0.0,0.0
284,2,3,0,2,0.696969696969697,0.1951219512195122,2012,47,0,0.15384615384615385,2,0.7134831460674157,0.8146067415730337,0.8333333333333333,0.8333333333333333,1.0,1.0,1,0.0,0.0
285,7,6,0,7,0.30303030303030304,0.21951219512195122,2012,1,0,0.8,7,0.7752808988764045,0.6910112359550562,0.6666666666666666,0.6666666666666666,1.0,1.0,1,1.0,0.0
286,4,1,1,1,0.7575757575757576,1.0,2012,0,5,0.046153846153846156,1,0.8146067415730337,0.747191011235955,0.8333333333333333,0.8333333333333333,0.0,0.0,0,1.0,0.0
287,5,2,0,5,0.24242424242424243,0.4878048780487805,2012,0,5,0.16923076923076924,2,0.8595505617977528,0.7134831460674157,0.8333333333333333,0.8333333333333333,0.0,1.0,1,1.0,0.0
288,4,13,0,4,0.2727272727272727,0.024390243902439025,2012,13,0,0.1076923076923077,4,0.8146067415730337,0.7191011235955056,0.8333333333333333,0.8333333333333333,1.0,1.0,1,1.0,0.0
289,6,7,0,6,0.5454545454545454,0.7804878048780488,2012,0,6,0.4,7,0.6910112359550562,0.7752808988764045,0.6666666666666666,0.6666666666666666,0.0,1.0,1,0.0,0.0
290,3,9,1,9,0.06060606060606061,0.41463414634146345,2012,0,4,0.16923076923076924,9,0.8146067415730337,0.8314606741573034,0.8333333333333333,0.8333333333333333,0.0,0.0,0,0.0,0.0
